Order	Main.Row	Main.Col	Sub.Row	Sub.Col	Series.Id	Spot.Type	Dilution	Net.Value	Raw.Value	Background.Value	Spot.X.Position	Spot.Y.Position	Original.Order
135	1	1	2	3	25	Sample	25	7572.861254	13355.125622	5782.264368	60198	48768	135
136	1	1	2	4	25	Sample	12.5	3264.640762	8768.870647	5504.229885	70358	49022	136
137	1	1	2	5	25	Sample	6.25	1747.79071	7453.83209	5706.041379	80264	49022	137
138	1	1	2	6	26	Sample	100	27251.076282	33511.050995	6259.974713	90932	48768	138
139	1	1	2	7	26	Sample	50	14809.9468	20768.450249	5958.503448	101346	48768	139
140	1	1	2	8	26	Sample	25	7805.10199	13422.435323	5617.333333	112014	48768	140
141	1	1	2	9	26	Sample	12.5	3948.128727	9495.257463	5547.128736	122174	48768	141
142	1	1	2	10	26	Sample	6.25	1925.159985	7915.063433	5989.903448	132080	48768	142
143	1	1	2	11	1057	PosCtrl	50	31103.13329	38582.620647	7479.487356	142748	49022	143
144	1	1	2	12	27	Sample	100	23713.98649	30554.837065	6840.850575	153670	49022	144
145	1	1	2	13	27	Sample	50	10775.598936	17080.925373	6305.326437	164084	49022	145
146	1	1	2	14	27	Sample	25	6172.340041	12256.997512	6084.657471	174498	49022	146
147	1	1	2	15	27	Sample	12.5	2761.519532	8733.924129	5972.404598	184912	49022	147
148	1	1	2	16	27	Sample	6.25	1224.439921	7218.435323	5993.995402	194564	49022	148
149	1	1	2	17	28	Sample	100	20541.910456	27054.652985	6512.742529	205232	49022	149
150	1	1	2	18	28	Sample	50	9250.605293	15444.478856	6193.873563	215900	49022	150
151	1	1	2	19	28	Sample	25	4947.850154	10938.615672	5990.765517	226314	49022	151
152	1	1	2	20	28	Sample	12.5	2419.03667	8319.013682	5899.977011	236728	49022	152
153	1	1	2	21	28	Sample	6.25	1340.002127	7809.81592	6469.813793	246126	49022	153
154	1	1	2	22	1058	PosCtrl	50	30988.697375	39080.616915	8091.91954	257302	49022	154
155	1	1	2	23	29	Sample	100	24942.345943	32426.529851	7484.183908	267716	49022	155
156	1	1	2	24	29	Sample	50	16063.529422	22774.402985	6710.873563	278130	49022	156
157	1	1	2	25	29	Sample	25	9087.431927	15434.057214	6346.625287	288544	49022	157
158	1	1	2	26	29	Sample	12.5	4122.581034	10565.916667	6443.335632	298958	49022	158
159	1	1	2	27	29	Sample	6.25	2162.347349	8953.639303	6791.291954	308864	49022	159
160	1	1	2	28	30	Sample	100	33976.268022	41561.654229	7585.386207	319532	49022	160
161	1	1	2	29	30	Sample	50	20637.034105	27846.661692	7209.627586	329946	48768	161
162	1	1	2	30	30	Sample	25	11646.696672	18528.395522	6881.698851	340360	49022	162
163	1	1	2	31	30	Sample	12.5	5806.088609	12554.077114	6747.988506	351028	49022	163
164	1	1	2	32	30	Sample	6.25	3034.620904	10335.563433	7300.942529	360934	49022	164
165	1	1	2	33	1059	PosCtrl	50	30837.117036	39612.845771	8775.728736	371348	49022	165
166	1	1	2	34	31	Sample	100	38723.226179	47739.223881	9015.997701	382016	49022	166
