Order	Main.Row	Main.Col	Sub.Row	Sub.Col	Series.Id	Spot.Type	Dilution	Net.Value	Raw.Value	Background.Value	Spot.X.Position	Spot.Y.Position	Original.Order
4604	1	1	35	116	838	Sample	100	2528.777749	8936.858209	6408.08046	1235456	388874	4604
4605	1	1	35	117	838	Sample	50	835.785752	7344.978856	6509.193103	1245870	389128	4605
4606	1	1	35	118	838	Sample	25	262.675845	6641.848259	6379.172414	1256792	389382	4606
4607	1	1	35	119	838	Sample	12.5	94.694707	6448.354478	6353.65977	1266698	389382	4607
4608	1	1	35	120	838	Sample	6.25	14.046166	6287.335821	6273.289655	1276604	389382	4608
4609	1	1	35	121	1139	PosCtrl	50	3012.706476	9518.115672	6505.409195	1287018	389382	4609
4610	1	1	35	122	839	Sample	100	2259.335392	8889.875622	6630.54023	1297686	388112	4610
4611	1	1	35	123	839	Sample	50	634.168185	7165.595771	6531.427586	1308608	389382	4611
4612	1	1	35	124	839	Sample	25	234.481077	6293.129353	6058.648276	1318514	389382	4612
4613	1	1	35	125	839	Sample	12.5	86.677766	6206.176617	6119.498851	1328928	389382	4613
4614	1	1	35	126	839	Sample	6.25	-48.004589	6111.409204	6159.413793	1338326	389382	4614
4615	1	1	35	127	840	Sample	100	5184.232587	11574.899254	6390.666667	1349502	388112	4615
4616	1	1	35	128	840	Sample	50	1738.823855	8038.662935	6299.83908	1360170	388112	4616
4617	1	1	35	129	840	Sample	25	536.815226	6622.670398	6085.855172	1370584	389382	4617
