Order	Main.Row	Main.Col	Sub.Row	Sub.Col	Series.Id	Spot.Type	Dilution	Net.Value	Raw.Value	Background.Value	Spot.X.Position	Spot.Y.Position	Original.Order
194	1	1	2	62	36	Sample	50	1338.443815	11717.880597	10379.436782	694944	48768	194
195	1	1	2	63	36	Sample	25	533.30024	10789.291045	10255.990805	705358	48768	195
196	1	1	2	64	36	Sample	12.5	222.029533	10281.364428	10059.334895	716026	48768	196
197	1	1	2	65	36	Sample	6.25	-50.30235	9802.378109	9852.68046	725170	48768	197
198	1	1	2	66	1062	PosCtrl	50	1486.718674	11212.337065	9725.618391	736092	49022	198
199	1	1	2	67	37	Sample	100	3391.228401	13273.541045	9882.312644	746760	48514	199
200	1	1	2	68	37	Sample	50	1027.706845	10919.378109	9891.671264	757682	48768	200
201	1	1	2	69	37	Sample	25	425.403688	10065.291045	9639.887356	768350	48768	201
202	1	1	2	70	37	Sample	12.5	144.008273	9553.083333	9409.075061	778764	48768	202
203	1	1	2	71	37	Sample	6.25	-15.876926	9437.656716	9453.533643	787400	48768	203
204	1	1	2	72	38	Sample	100	2091.258981	11752.353234	9661.094253	798576	48768	204
205	1	1	2	73	38	Sample	50	764.274764	10376.288557	9612.013793	809244	48768	205
206	1	1	2	74	38	Sample	25	277.08788	9662.961443	9385.873563	820166	48514	206
207	1	1	2	75	38	Sample	12.5	126.457128	9445.631841	9319.174713	830834	48768	207
208	1	1	2	76	38	Sample	6.25	-94.532484	9082.511194	9177.043678	840740	48768	208
209	1	1	2	77	1063	PosCtrl	50	1254.928513	10469.69403	9214.765517	850138	49022	209
210	1	1	2	78	39	Sample	100	1682.70247	11180.68408	9497.981609	861314	48514	210
211	1	1	2	79	39	Sample	50	479.984114	9929.154229	9449.170115	871728	48514	211
212	1	1	2	80	39	Sample	25	174.714085	9265.746269	9091.032184	882396	48768	212
213	1	1	2	81	39	Sample	12.5	-87.662669	8887.689055	8975.351724	892810	48768	213
214	1	1	2	82	39	Sample	6.25	-83.416521	8946.873134	9030.289655	903224	48768	214
215	1	1	2	83	40	Sample	100	2740.836756	11863.439055	9122.602299	913384	48514	215
216	1	1	2	84	40	Sample	50	894.956536	10001.896766	9106.94023	923798	48768	216
217	1	1	2	85	40	Sample	25	448.259478	9471.420398	9023.16092	933958	48260	217
218	1	1	2	86	40	Sample	12.5	174.625287	9136.666667	8962.041379	944880	48768	218
219	1	1	2	87	40	Sample	6.25	-22.638	8897.893035	8920.531034	954532	48768	219
220	1	1	2	88	1064	PosCtrl	50	1195.439492	9951.308458	8755.868966	964692	48768	220
221	1	1	2	89	41	Sample	100	2133.138128	10658.078358	8524.94023	975614	48768	221
222	1	1	2	90	41	Sample	50	568.810062	9195.996269	8627.186207	986790	49022	222
223	1	1	2	91	41	Sample	25	257.601029	9026.437811	8768.836782	996442	48768	223
224	1	1	2	92	41	Sample	12.5	-2.794035	8737.860697	8740.654731	1007364	48768	224
225	1	1	2	93	41	Sample	6.25	-48.64727	8820.875622	8869.522892	1015238	48768	225
226	1	1	2	94	42	Sample	100	2173.732999	11236.041045	9062.308046	1027430	49022	226
227	1	1	2	95	42	Sample	50	703.060628	9558.587065	8855.526437	1038098	48768	227
228	1	1	2	96	42	Sample	25	249.514677	9032.64801	8783.133333	1049020	48768	228
229	1	1	2	97	42	Sample	12.5	2.942066	8743.902985	8740.96092	1058926	48768	229
230	1	1	2	98	42	Sample	6.25	-15.599931	8618.606965	8634.206897	1069086	48768	230
231	1	1	2	99	1065	PosCtrl	50	1475.961752	10247.692786	8771.731034	1079246	49276	231
232	1	1	2	100	43	Sample	100	3471.65048	12357.165423	8885.514943	1089660	48768	232
233	1	1	2	101	43	Sample	50	1042.58872	9891.896766	8849.308046	1100074	49022	233
234	1	1	2	102	43	Sample	25	472.045814	9135.891791	8663.845977	1110742	48768	234
235	1	1	2	103	43	Sample	12.5	179.119128	8939.358209	8760.23908	1120648	48768	235
236	1	1	2	104	43	Sample	6.25	36.880194	8684.314677	8647.434483	1131316	48768	236
237	1	1	2	105	44	Sample	100	2083.372379	10858.029851	8774.657471	1141730	49022	237
238	1	1	2	106	44	Sample	50	586.927749	9336.941542	8750.013793	1151890	48768	238
239	1	1	2	107	44	Sample	25	239.529593	8844.920398	8605.390805	1162812	48768	239
240	1	1	2	108	44	Sample	12.5	25.934165	8728.026119	8702.091954	1173734	48768	240
241	1	1	2	109	44	Sample	6.25	-42.632235	8676.878109	8719.510345	1183386	48768	241
242	1	1	2	110	1066	PosCtrl	50	1919.744519	10639.60199	8719.857471	1193038	49276	242
243	1	1	2	111	45	Sample	100	3059.682853	11797.501244	8737.818391	1203960	48768	243
244	1	1	2	112	45	Sample	50	730.98426	9423.110697	8692.126437	1214628	49022	244
245	1	1	2	113	45	Sample	25	300.215457	9056.052239	8755.836782	1225296	48768	245
246	1	1	2	114	45	Sample	12.5	104.484003	8775.146766	8670.662763	1235202	48768	246
247	1	1	2	115	45	Sample	6.25	56.057626	8761.699005	8705.641379	1244346	48768	247
248	1	1	2	116	46	Sample	100	9004.124189	18269.788557	9265.664368	1255776	49022	248
249	1	1	2	117	46	Sample	50	3480.998061	12550.853234	9069.855172	1266190	49022	249
250	1	1	2	118	46	Sample	25	1480.942855	10384.216418	8903.273563	1276858	49022	250
251	1	1	2	119	46	Sample	12.5	724.933805	9466.506219	8741.572414	1286764	48768	251
252	1	1	2	120	46	Sample	6.25	336.910413	8905.606965	8568.696552	1297432	48768	252
253	1	1	2	121	1067	PosCtrl	50	2573.107257	11439.0199	8865.912644	1307338	49530	253
254	1	1	2	122	47	Sample	100	6567.053465	15617.901741	9050.848276	1317752	48006	254
255	1	1	2	123	47	Sample	50	2332.335255	11118.995025	8786.65977	1328420	48260	255
256	1	1	2	124	47	Sample	25	958.021076	9575.747512	8617.726437	1338834	48260	256
257	1	1	2	125	47	Sample	12.5	504.100926	9121.69403	8617.593103	1349248	48514	257
258	1	1	2	126	47	Sample	6.25	243.10555	9015.254975	8772.149425	1359662	48768	258
259	1	1	2	127	48	Sample	100	5392.667584	14229.451493	8836.783908	1369568	48260	259
260	1	1	2	128	48	Sample	50	1679.165534	10616.485075	8937.31954	1380236	48514	260
261	1	1	2	129	48	Sample	25	844.920998	9494.89801	8649.977011	1390650	48260	261
262	1	1	2	130	48	Sample	12.5	277.359839	8984.773632	8707.413793	1400810	48768	262
263	1	1	2	131	48	Sample	6.25	268.31007	9043.905473	8775.595402	1410716	48768	263
264	1	1	2	132	1068	PosCtrl	50	3758.989218	12631.297264	8872.308046	1421638	48514	264
265	1	1	3	1	49	Sample	100	6177.871951	16740.736318	10562.864368	60960	58166	265
266	1	1	3	2	49	Sample	50	2182.227663	13217.682836	11035.455172	71628	58420	266
267	1	1	3	3	49	Sample	25	1132.446886	12181.708955	11049.262069	82042	58420	267
268	1	1	3	4	49	Sample	12.5	309.425279	12460.924129	12151.498851	92456	58420	268
269	1	1	3	5	49	Sample	6.25	246.963862	13737.023632	13490.05977	102108	58420	269
270	1	1	3	6	50	Sample	100	7693.63788	21851.044776	14157.406897	113030	58420	270
271	1	1	3	7	50	Sample	50	2795.775433	17475.373134	14679.597701	123444	58420	271
272	1	1	3	8	50	Sample	25	1436.310971	16053.538557	14617.227586	133604	58420	272
273	1	1	3	9	50	Sample	12.5	661.361297	15267.004975	14605.643678	144780	58674	273
274	1	1	3	10	50	Sample	6.25	478.225124	14578.558458	14100.333333	154686	58674	274
275	1	1	3	11	1057	PosCtrl	25	3115.318245	17158.543532	14043.225287	164592	58674	275
276	1	1	3	12	51	Sample	100	10976.595634	25749.381841	14772.786207	175006	58674	276
277	1	1	3	13	51	Sample	50	3414.055507	17759.625622	14345.570115	185674	58674	277
278	1	1	3	14	51	Sample	25	1602.346689	16002.797264	14400.450575	196088	59182	278
279	1	1	3	15	51	Sample	12.5	870.29747	15297.118159	14426.82069	207518	58674	279
280	1	1	3	16	51	Sample	6.25	408.879276	14938.529851	14529.650575	217424	58674	280
281	1	1	3	17	52	Sample	100	7682.565534	22119.818408	14437.252874	226822	58674	281
282	1	1	3	18	52	Sample	50	2398.927132	16719.145522	14320.218391	237744	58674	282
283	1	1	3	19	52	Sample	25	1585.655473	16070.655473	14485	247904	58674	283
284	1	1	3	20	52	Sample	12.5	779.123623	14188.781095	13409.657471	258572	58674	284
285	1	1	3	21	52	Sample	6.25	515.26906	12935.16791	12419.898851	268732	58674	285
286	1	1	3	22	1058	PosCtrl	25	2908.333659	15144.883085	12236.549425	278638	58928	286
287	1	1	3	23	53	Sample	100	10901.644193	23065.885572	12164.241379	289306	58928	287
288	1	1	3	24	53	Sample	50	4705.769249	16788.670398	12082.901149	300228	58674	288
289	1	1	3	25	53	Sample	25	2231.446028	14349.455224	12118.009195	310388	58928	289
290	1	1	3	26	53	Sample	12.5	993.425149	12875.441542	11882.016393	321056	58928	290
291	1	1	3	27	53	Sample	6.25	233.490719	11946.741294	11713.250575	330200	58674	291
292	1	1	3	28	54	Sample	100	7198.760534	19190.252488	11991.491954	341376	58928	292
293	1	1	3	29	54	Sample	50	2432.993429	14467.549751	12034.556322	352044	58928	293
294	1	1	3	30	54	Sample	25	1169.473477	12846.574627	11677.101149	362458	58674	294
295	1	1	3	31	54	Sample	12.5	442.427977	12007.029851	11564.601874	372618	58928	295
296	1	1	3	32	54	Sample	6.25	166.05971	11563.468905	11397.409195	381762	59182	296
297	1	1	3	33	1059	PosCtrl	25	2429.133076	13779.057214	11349.924138	393192	59182	297
298	1	1	3	34	55	Sample	100	4453.750335	16197.042289	11743.291954	403860	58674	298
299	1	1	3	35	55	Sample	50	1465.093893	13261.146766	11796.052874	414528	58674	299
300	1	1	3	36	55	Sample	25	473.438274	11992.201493	11518.763218	424942	58674	300
301	1	1	3	37	55	Sample	12.5	288.403818	11771.057214	11482.653396	435864	58928	301
302	1	1	3	38	55	Sample	6.25	65.3111	11558.343284	11493.032184	445008	58928	302
303	1	1	3	39	56	Sample	100	2883.877826	14599.707711	11715.829885	455676	58674	303
